vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,8,364,365,mandatory
1,1,12,368,369,mandatory
1,1,13,370,371,mandatory
1,1,14,375,376,mandatory
1,1,17,379,380,mandatory
1,1,21,381,382,mandatory
1,1,24,384,385,mandatory
1,1,25,388,389,mandatory
1,1,26,409,410,mandatory
1,1,27,412,413,mandatory
1,1,30,415,416,mandatory
1,1,34,417,418,mandatory
1,1,37,421,422,mandatory
1,1,38,426,427,mandatory
1,1,39,428,429,mandatory
1,1,43,432,433,mandatory
1,1,50,436,437,mandatory
1,2,1,437,438,mandatory
1,2,7,443,444,optional
1,2,8,446,447,mandatory
1,2,11,449,450,optional
1,2,12,454,455,mandatory
1,2,13,456,457,mandatory
1,2,14,461,462,mandatory
1,2,17,465,466,mandatory
1,2,21,467,468,mandatory
1,2,24,470,471,mandatory
1,2,25,474,475,mandatory
1,2,26,481,482,mandatory
1,2,27,484,485,mandatory
1,2,30,487,488,mandatory
1,2,32,488,489,optional
1,2,34,490,491,mandatory
1,2,35,492,493,optional
1,2,37,495,496,mandatory
1,2,38,500,501,mandatory
1,2,39,502,503,mandatory
1,2,40,507,508,optional
1,2,43,510,511,mandatory
1,2,47,513,514,optional
1,2,50,515,516,mandatory
2,1,1,360,361,mandatory
2,1,8,364,365,mandatory
2,1,12,368,369,mandatory
2,1,13,370,371,mandatory
2,1,14,375,376,mandatory
2,1,17,379,380,mandatory
2,1,21,381,382,mandatory
2,1,24,384,385,mandatory
2,1,25,388,389,mandatory
2,1,26,421,422,mandatory
2,1,27,424,425,mandatory
2,1,30,427,428,mandatory
2,1,34,429,430,mandatory
2,1,37,433,434,mandatory
2,1,38,438,439,mandatory
2,1,39,440,441,mandatory
2,1,41,446,447,optional
2,1,43,449,450,mandatory
2,1,47,452,453,optional
2,1,50,454,455,mandatory
2,2,1,455,456,mandatory
2,2,4,457,458,optional
2,2,8,460,461,mandatory
2,2,10,464,465,optional
2,2,12,470,471,mandatory
2,2,13,472,473,mandatory
2,2,14,477,478,mandatory
2,2,17,481,482,mandatory
2,2,21,483,484,mandatory
2,2,22,486,487,optional
2,2,24,488,489,mandatory
2,2,25,492,493,mandatory
2,2,26,493,494,mandatory
2,2,27,496,497,mandatory
2,2,30,499,500,mandatory
2,2,31,503,504,optional
2,2,33,507,508,optional
2,2,34,508,509,mandatory
2,2,35,510,511,optional
2,2,37,513,514,mandatory
2,2,38,518,519,mandatory
2,2,39,520,521,mandatory
2,2,40,525,526,optional
2,2,42,527,528,optional
2,2,43,528,529,mandatory
2,2,44,531,532,optional
2,2,48,534,535,optional
2,2,50,537,538,mandatory
3,1,1,362,363,mandatory
3,1,8,366,367,mandatory
3,1,12,370,371,mandatory
3,1,13,372,373,mandatory
3,1,14,377,378,mandatory
3,1,17,381,382,mandatory
3,1,18,382,383,optional
3,1,21,384,385,mandatory
3,1,24,387,388,mandatory
3,1,25,391,392,mandatory
3,1,26,392,393,mandatory
3,1,27,395,396,mandatory
3,1,30,398,399,mandatory
3,1,34,400,401,mandatory
3,1,37,404,405,mandatory
3,1,38,409,410,mandatory
3,1,39,411,412,mandatory
3,1,43,415,416,mandatory
3,1,44,418,419,optional
3,1,47,422,423,optional
3,1,50,424,425,mandatory
3,2,1,425,426,mandatory
3,2,8,429,430,mandatory
3,2,12,433,434,mandatory
3,2,13,435,436,mandatory
3,2,14,440,441,mandatory
3,2,17,444,445,mandatory
3,2,21,446,447,mandatory
3,2,23,448,449,optional
3,2,24,453,454,mandatory
3,2,25,457,458,mandatory
3,2,26,458,459,mandatory
3,2,27,461,462,mandatory
3,2,28,464,465,optional
3,2,30,466,467,mandatory
3,2,33,468,469,optional
3,2,34,469,470,mandatory
3,2,37,473,474,mandatory
3,2,38,478,479,mandatory
3,2,39,480,481,mandatory
3,2,43,484,485,mandatory
3,2,45,487,488,optional
3,2,47,492,493,optional
3,2,50,494,495,mandatory
4,1,1,395,396,mandatory
4,1,8,399,400,mandatory
4,1,12,403,404,mandatory
4,1,13,405,406,mandatory
4,1,14,410,411,mandatory
4,1,17,414,415,mandatory
4,1,20,418,419,optional
4,1,21,422,423,mandatory
4,1,24,425,426,mandatory
4,1,25,429,430,mandatory
4,1,26,430,431,mandatory
4,1,27,433,434,mandatory
4,1,30,436,437,mandatory
4,1,31,440,441,optional
4,1,33,444,445,optional
4,1,34,445,446,mandatory
4,1,37,449,450,mandatory
4,1,38,454,455,mandatory
4,1,39,456,457,mandatory
4,1,43,460,461,mandatory
4,1,50,464,465,mandatory
4,2,1,465,466,mandatory
4,2,2,468,469,optional
4,2,3,470,471,optional
4,2,4,471,472,optional
4,2,7,475,476,optional
4,2,8,478,479,mandatory
4,2,10,482,483,optional
4,2,11,483,484,optional
4,2,12,488,489,mandatory
4,2,13,490,491,mandatory
4,2,14,495,496,mandatory
4,2,15,497,498,optional
4,2,17,499,500,mandatory
4,2,19,501,502,optional
4,2,21,502,503,mandatory
4,2,24,505,506,mandatory
4,2,25,509,510,mandatory
4,2,26,510,511,mandatory
4,2,27,513,514,mandatory
4,2,30,516,517,mandatory
4,2,34,518,519,mandatory
4,2,36,520,521,optional
4,2,37,522,523,mandatory
4,2,38,527,528,mandatory
4,2,39,529,530,mandatory
4,2,43,533,534,mandatory
4,2,50,537,538,mandatory
