vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,8,364,365,mandatory
1,1,12,368,369,mandatory
1,1,13,370,371,mandatory
1,1,14,375,376,mandatory
1,1,17,379,380,mandatory
1,1,21,381,382,mandatory
1,1,24,384,385,mandatory
1,1,25,388,389,mandatory
1,1,26,413,414,mandatory
1,1,27,416,417,mandatory
1,1,28,419,420,optional
1,1,30,421,422,mandatory
1,1,31,425,426,optional
1,1,33,429,430,optional
1,1,34,430,431,mandatory
1,1,36,432,433,optional
1,1,37,434,435,mandatory
1,1,38,439,440,mandatory
1,1,39,441,442,mandatory
1,1,43,445,446,mandatory
1,1,48,449,450,optional
1,1,50,452,453,mandatory
1,2,1,453,454,mandatory
1,2,8,457,458,mandatory
1,2,11,460,461,optional
1,2,12,465,466,mandatory
1,2,13,467,468,mandatory
1,2,14,472,473,mandatory
1,2,16,475,476,optional
1,2,17,477,478,mandatory
1,2,21,479,480,mandatory
1,2,22,482,483,optional
1,2,23,485,486,optional
1,2,24,490,491,mandatory
1,2,25,494,495,mandatory
1,2,26,495,496,mandatory
1,2,27,498,499,mandatory
1,2,28,501,502,optional
1,2,30,503,504,mandatory
1,2,31,507,508,optional
1,2,34,511,512,mandatory
1,2,35,513,514,optional
1,2,37,516,517,mandatory
1,2,38,521,522,mandatory
1,2,39,523,524,mandatory
1,2,40,528,529,optional
1,2,41,529,530,optional
1,2,43,532,533,mandatory
1,2,47,535,536,optional
1,2,48,536,537,optional
1,2,50,539,540,mandatory
2,1,1,365.99,366.99,mandatory
2,1,8,369.99,370.99,mandatory
2,1,12,373.99,374.99,mandatory
2,1,13,375.99,376.99,mandatory
2,1,14,380.99,381.99,mandatory
2,1,17,384.99,385.99,mandatory
2,1,19,386.99,387.99,optional
2,1,21,387.99,388.99,mandatory
2,1,24,390.99,391.99,mandatory
2,1,25,394.99,395.99,mandatory
2,1,26,402.99,403.99,mandatory
2,1,27,405.99,406.99,mandatory
2,1,30,408.99,409.99,mandatory
2,1,34,410.99,411.99,mandatory
2,1,35,412.99,413.99,optional
2,1,36,413.99,414.99,optional
2,1,37,415.99,416.99,mandatory
2,1,38,420.99,421.99,mandatory
2,1,39,422.99,423.99,mandatory
2,1,40,427.99,428.99,optional
2,1,43,430.99,431.99,mandatory
2,1,48,434.99,435.99,optional
2,1,50,437.99,438.99,mandatory
2,2,1,439,440,mandatory
2,2,4,441,442,optional
2,2,6,446,447,optional
2,2,8,449,450,mandatory
2,2,9,450,451,optional
2,2,11,452,453,optional
2,2,12,457,458,mandatory
2,2,13,459,460,mandatory
2,2,14,464,465,mandatory
2,2,16,467,468,optional
2,2,17,469,470,mandatory
2,2,19,471,472,optional
2,2,21,472,473,mandatory
2,2,24,475,476,mandatory
2,2,25,479,480,mandatory
2,2,26,480,481,mandatory
2,2,27,483,484,mandatory
2,2,28,486,487,optional
2,2,30,488,489,mandatory
2,2,32,489,490,optional
2,2,33,490,491,optional
2,2,34,491,492,mandatory
2,2,36,493,494,optional
2,2,37,495,496,mandatory
2,2,38,500,501,mandatory
2,2,39,502,503,mandatory
2,2,40,507,508,optional
2,2,41,508,509,optional
2,2,42,511,512,optional
2,2,43,512,513,mandatory
2,2,44,515,516,optional
2,2,45,516,517,optional
2,2,47,521,522,optional
2,2,49,524,525,optional
2,2,50,529,530,mandatory
3,1,1,403,404,mandatory
3,1,7,409,410,optional
3,1,8,412,413,mandatory
3,1,12,416,417,mandatory
3,1,13,418,419,mandatory
3,1,14,423,424,mandatory
3,1,15,425,426,optional
3,1,17,427,428,mandatory
3,1,18,428,429,optional
3,1,21,430,431,mandatory
3,1,24,433,434,mandatory
3,1,25,437,438,mandatory
3,1,26,438,439,mandatory
3,1,27,441,442,mandatory
3,1,30,444,445,mandatory
3,1,32,445,446,optional
3,1,34,447,448,mandatory
3,1,37,451,452,mandatory
3,1,38,456,457,mandatory
3,1,39,458,459,mandatory
3,1,43,462,463,mandatory
3,1,46,465,466,optional
3,1,50,469,470,mandatory
3,2,1,470,471,mandatory
3,2,8,474,475,mandatory
3,2,11,477,478,optional
3,2,12,482,483,mandatory
3,2,13,484,485,mandatory
3,2,14,489,490,mandatory
3,2,17,493,494,mandatory
3,2,21,495,496,mandatory
3,2,24,498,499,mandatory
3,2,25,502,503,mandatory
3,2,26,503,504,mandatory
3,2,27,506,507,mandatory
3,2,30,509,510,mandatory
3,2,32,510,511,optional
3,2,34,512,513,mandatory
3,2,35,514,515,optional
3,2,37,517,518,mandatory
3,2,38,522,523,mandatory
3,2,39,524,525,mandatory
3,2,43,528,529,mandatory
3,2,47,531,532,optional
3,2,48,532,533,optional
3,2,49,534,535,optional
3,2,50,539,540,mandatory
4,1,1,422,423,mandatory
4,1,2,425,426,optional
4,1,8,429,430,mandatory
4,1,9,430,431,optional
4,1,11,432,433,optional
4,1,12,437,438,mandatory
4,1,13,439,440,mandatory
4,1,14,444,445,mandatory
4,1,15,446,447,optional
4,1,17,448,449,mandatory
4,1,21,450,451,mandatory
4,1,22,453,454,optional
4,1,24,455,456,mandatory
4,1,25,459,460,mandatory
4,1,26,461,462,mandatory
4,1,27,464,465,mandatory
4,1,28,467,468,optional
4,1,29,471,472,optional
4,1,30,474,475,mandatory
4,1,33,476,477,optional
4,1,34,477,478,mandatory
4,1,35,479,480,optional
4,1,36,480,481,optional
4,1,37,482,483,mandatory
4,1,38,487,488,mandatory
4,1,39,489,490,mandatory
4,1,40,494,495,optional
4,1,43,497,498,mandatory
4,1,44,500,501,optional
4,1,45,501,502,optional
4,1,46,504,505,optional
4,1,47,507,508,optional
4,1,48,508,509,optional
4,1,49,510,511,optional
4,1,50,515,516,mandatory
