vehicle,trip,stop,arrival,departure,stop_type
1,1,1,360,361,mandatory
1,1,8,364,365,mandatory
1,1,12,368,369,mandatory
1,1,13,370,371,mandatory
1,1,14,375,376,mandatory
1,1,17,379,380,mandatory
1,1,21,381,382,mandatory
1,1,24,384,385,mandatory
1,1,25,388,389,mandatory
1,1,26,409,410,mandatory
1,1,27,412,413,mandatory
1,1,30,415,416,mandatory
1,1,34,417,418,mandatory
1,1,37,421,422,mandatory
1,1,38,426,427,mandatory
1,1,39,428,429,mandatory
1,1,43,432,433,mandatory
1,1,44,435,436,optional
1,1,49,439,440,optional
1,1,50,444,445,mandatory
1,2,1,445,446,mandatory
1,2,7,451,452,optional
1,2,8,454,455,mandatory
1,2,10,458,459,optional
1,2,11,459,460,optional
1,2,12,464,465,mandatory
1,2,13,466,467,mandatory
1,2,14,471,472,mandatory
1,2,15,473,474,optional
1,2,17,475,476,mandatory
1,2,21,477,478,mandatory
1,2,22,480,481,optional
1,2,24,482,483,mandatory
1,2,25,486,487,mandatory
1,2,26,487,488,mandatory
1,2,27,490,491,mandatory
1,2,30,493,494,mandatory
1,2,32,494,495,optional
1,2,34,496,497,mandatory
1,2,35,498,499,optional
1,2,37,501,502,mandatory
1,2,38,506,507,mandatory
1,2,39,508,509,mandatory
1,2,40,513,514,optional
1,2,41,514,515,optional
1,2,43,517,518,mandatory
1,2,45,520,521,optional
1,2,47,525,526,optional
1,2,48,526,527,optional
1,2,49,528,529,optional
1,2,50,533,534,mandatory
2,1,1,360,361,mandatory
2,1,8,364,365,mandatory
2,1,12,368,369,mandatory
2,1,13,370,371,mandatory
2,1,14,375,376,mandatory
2,1,17,379,380,mandatory
2,1,21,381,382,mandatory
2,1,24,384,385,mandatory
2,1,25,388,389,mandatory
2,1,26,420.99,421.99,mandatory
2,1,27,423.99,424.99,mandatory
2,1,30,426.99,427.99,mandatory
2,1,34,428.99,429.99,mandatory
2,1,37,432.99,433.99,mandatory
2,1,38,437.99,438.99,mandatory
2,1,39,439.99,440.99,mandatory
2,1,41,445.99,446.99,optional
2,1,43,448.99,449.99,mandatory
2,1,47,451.99,452.99,optional
2,1,50,453.99,454.99,mandatory
2,2,1,455,456,mandatory
2,2,4,457,458,optional
2,2,8,460,461,mandatory
2,2,9,461,462,optional
2,2,10,464,465,optional
2,2,12,470,471,mandatory
2,2,13,472,473,mandatory
2,2,14,477,478,mandatory
2,2,17,481,482,mandatory
2,2,21,483,484,mandatory
2,2,22,486,487,optional
2,2,24,488,489,mandatory
2,2,25,492,493,mandatory
2,2,26,493,494,mandatory
2,2,27,496,497,mandatory
2,2,30,499,500,mandatory
2,2,31,503,504,optional
2,2,32,506,507,optional
2,2,33,507,508,optional
2,2,34,508,509,mandatory
2,2,35,510,511,optional
2,2,37,513,514,mandatory
2,2,38,518,519,mandatory
2,2,39,520,521,mandatory
2,2,40,525,526,optional
2,2,42,527,528,optional
2,2,43,528,529,mandatory
2,2,44,531,532,optional
2,2,46,533,534,optional
2,2,48,535,536,optional
2,2,50,538,539,mandatory
3,1,1,362,363,mandatory
3,1,8,366,367,mandatory
3,1,12,370,371,mandatory
3,1,13,372,373,mandatory
3,1,14,377,378,mandatory
3,1,17,381,382,mandatory
3,1,18,382,383,optional
3,1,21,384,385,mandatory
3,1,24,387,388,mandatory
3,1,25,391,392,mandatory
3,1,26,392.99,393.99,mandatory
3,1,27,395.99,396.99,mandatory
3,1,30,398.99,399.99,mandatory
3,1,34,400.99,401.99,mandatory
3,1,37,404.99,405.99,mandatory
3,1,38,409.99,410.99,mandatory
3,1,39,411.99,412.99,mandatory
3,1,43,415.99,416.99,mandatory
3,1,44,418.99,419.99,optional
3,1,47,422.99,423.99,optional
3,1,50,424.99,425.99,mandatory
3,2,1,436.99,437.99,mandatory
3,2,3,439.99,440.99,optional
3,2,8,443.99,444.99,mandatory
3,2,12,447.99,448.99,mandatory
3,2,13,449.99,450.99,mandatory
3,2,14,454.99,455.99,mandatory
3,2,16,457.99,458.99,optional
3,2,17,459.99,460.99,mandatory
3,2,21,461.99,462.99,mandatory
3,2,24,464.99,465.99,mandatory
3,2,25,468.99,469.99,mandatory
3,2,26,469.99,470.99,mandatory
3,2,27,472.99,473.99,mandatory
3,2,30,475.99,476.99,mandatory
3,2,31,479.99,480.99,optional
3,2,34,483.99,484.99,mandatory
3,2,36,485.99,486.99,optional
3,2,37,487.99,488.99,mandatory
3,2,38,492.99,493.99,mandatory
3,2,39,494.99,495.99,mandatory
3,2,43,498.99,499.99,mandatory
3,2,45,501.99,502.99,optional
3,2,48,505.99,506.99,optional
3,2,50,508.99,509.99,mandatory
4,1,1,394.99,395.99,mandatory
4,1,8,398.99,399.99,mandatory
4,1,12,402.99,403.99,mandatory
4,1,13,404.99,405.99,mandatory
4,1,14,409.99,410.99,mandatory
4,1,17,413.99,414.99,mandatory
4,1,20,417.99,418.99,optional
4,1,21,421.99,422.99,mandatory
4,1,24,424.99,425.99,mandatory
4,1,25,428.99,429.99,mandatory
4,1,26,429.99,430.99,mandatory
4,1,27,432.99,433.99,mandatory
4,1,30,435.99,436.99,mandatory
4,1,31,439.99,440.99,optional
4,1,33,443.99,444.99,optional
4,1,34,444.99,445.99,mandatory
4,1,36,446.99,447.99,optional
4,1,37,448.99,449.99,mandatory
4,1,38,453.99,454.99,mandatory
4,1,39,455.99,456.99,mandatory
4,1,43,459.99,460.99,mandatory
4,1,50,463.99,464.99,mandatory
4,2,1,465,466,mandatory
4,2,2,468,469,optional
4,2,3,470,471,optional
4,2,4,471,472,optional
4,2,7,475,476,optional
4,2,8,478,479,mandatory
4,2,10,482,483,optional
4,2,11,483,484,optional
4,2,12,488,489,mandatory
4,2,13,490,491,mandatory
4,2,14,495,496,mandatory
4,2,15,497,498,optional
4,2,17,499,500,mandatory
4,2,19,501,502,optional
4,2,21,502,503,mandatory
4,2,24,505,506,mandatory
4,2,25,509,510,mandatory
4,2,26,510,511,mandatory
4,2,27,513,514,mandatory
4,2,28,516,517,optional
4,2,30,518,519,mandatory
4,2,34,520,521,mandatory
4,2,36,522,523,optional
4,2,37,524,525,mandatory
4,2,38,529,530,mandatory
4,2,39,531,532,mandatory
4,2,43,535,536,mandatory
4,2,50,539,540,mandatory
5,1,1,424.99,425.99,mandatory
5,1,8,428.99,429.99,mandatory
5,1,12,432.99,433.99,mandatory
5,1,13,434.99,435.99,mandatory
5,1,14,439.99,440.99,mandatory
5,1,17,443.99,444.99,mandatory
5,1,21,445.99,446.99,mandatory
5,1,23,447.99,448.99,optional
5,1,24,452.99,453.99,mandatory
5,1,25,456.99,457.99,mandatory
5,1,26,458,459,mandatory
5,1,27,461,462,mandatory
5,1,28,464,465,optional
5,1,30,466,467,mandatory
5,1,33,468,469,optional
5,1,34,469,470,mandatory
5,1,37,473,474,mandatory
5,1,38,478,479,mandatory
5,1,39,480,481,mandatory
5,1,42,484,485,optional
5,1,43,485,486,mandatory
5,1,45,488,489,optional
5,1,47,493,494,optional
5,1,50,495,496,mandatory
